timeStamp,tripID,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos,deviceID
23:41:37,198,3a05d55b74abb158d1de96620099a353ca0233984fd17843cd0ae3d44fc4a136c37db7b84372271c31b1f0558eeda7de7a5554a2a618303972b0743bfaf375ce,35.53,12.647,64.478,1,24.73,36.093,3.025153,11.7,87.3,578.3,35.5,1.146,76.528323,2
16:42:02,28,74c26ffc0b5c587103a83c5e319157ff6e60aca9d519f931c8fda28af081da0d8192892a1b4f13a2ef61debe7f845fed14c52863d55c7ec8d8cefb778de4df75,95.39,12.609,26.188,0,30.574,44.404,2.120127,17.13,137.68,4517.4,95.4,21.529,18.653061,23
00:34:44,68,0029a85dfc00616be6a4c87fd94fd5f2dfa17a26245b7fd616180537b6507d5315de78b58d218c6c42740422b6df533b8d460fce5b68b54397d5ed4794f2fd30,4.49,11.655,12.74,1,47.839,26.537,1.282494,9.22,271.14,2978.1,4.5,14.965,45.568538,23
06:32:28,80,fe5467d012ad0c9cc8feabe82ab2961c889ca7163f0cb174806c1b4d984bd9289b58ab6b240bddc72ea0274919b885a3208d0203995ee806bd37f7229b9f0780,68.56,13.356,56.917,1,41.174,36.149,1.091256,13.7,93.57,3133.9,68.6,14.803,38.854092,13
06:51:54,158,601505830b9941963a557ef8056740d729907f6df4fa11c5144856f177f31d5a7e8f761eb32959e98fb0b8e318b3852181360f9bbcecf39d4e209be673793726,66.84,11.019,57.46,1,70.889,36.487,3.554395,9.74,263.25,2694.6,66.8,28.913,16.39952,12
09:44:39,113,0f2f2b9fc5107448d551d2ac356a9309599ef7025942bd35a6585af9bb84ddf758dd3648e3a9d9612f0741856a8e5f8179d387db7c27b45ead285bd3976352c1,280.62,13.905,-20.0,1,68.935,42.844,1.569418,15.18,145.96,12173.6,280.6,39.355,82.569986,13
23:50:08,28,82b9ee2fff90a1a5f3256c9f7c302530e6681baecbb34fa12e9fe9e26def5ee59a435341a213987d3f7f1402e83d3ca0859d422b383f24404b3d9d50ea3c056a,90.72,13.818,8.179,0,22.979,31.268,2.633212,5.94,451.85,2411.4,90.7,2.989,56.862833,12
10:08:42,9,b84112fb6ef0319acefcaf0c1d1b80fa72f6e7ac16be68aefd647711d5a743b48f2a46b32638646a2dbc278e0e8b6b64527f7f36d9eda6e08bb02fc970c5b0cf,64.88,11.118,62.854,0,49.226,20.582,1.782979,19.22,280.46,3392.3,64.9,37.348,73.895588,1
10:56:10,4,888be878b53eda1f10b60bf9231267d146aa0a8a1a2c9e4a787c5247bab52017e4e46e37ccf42240b05538b4c5aba9fb50c784f0cbafd4443e86c42a62370be3,47.33,13.864,79.066,0,79.899,37.055,2.911647,5.25,211.71,1931.8,47.3,27.534,80.257731,11
19:27:08,141,20e4871a30dcfc4e3a654499a07ffc5844620afb0881956929a543050de9caf0b2e4b2dd5f9e57763b881aebc7e398165c70a8ff5692f50867abba5af474971a,92.3,13.03,9.796,1,24.92,16.84,3.419629,11.27,443.55,798.0,92.3,9.44,58.558739,12
03:55:37,90,f6c22184f85d7535857c38b038937d5b4c9690ba356e4fe926183e2af5e2e05c862489492c741f9751c86db387c9f245290ec1ed3c3f94097ab3ecb85c6b6332,59.06,11.78,17.763,0,67.05,24.172,3.97629,15.73,289.71,1863.8,59.1,9.905,21.747226,1
12:54:40,134,11ce78d722435bdb0784c6308ccb3e3387d1d1d62e73db6c265917b14c06ff6f9fffdbab68c601387a190e1d22cf0e071d1e8dcaa5b2e987ccb2905caeceb669,43.58,13.737,73.561,0,70.74,25.533,3.415628,12.87,320.42,1412.9,43.6,20.257,19.280938,16
01:55:45,177,87cbceac37a8890438028085df1e87115569bf288c93ba9d0b01df100f4dc7630b6b88cb1d890f4adf8eb46c47e00d01978b36222cfc2da8cc7c945cdc8d9942,334.02,13.053,200.0,0,32.031,38.179,3.564592,14.5,491.62,513.0,334.0,21.325,76.518142,1
03:34:44,56,344b34e3a3d0ec94e41957efad7b7d5df92f900c7c1bf1aa0693c7553dc82129af8c289bc8b427e1d5e8302c50b63738c768e563fa134c7fe1eee2d10cd5721b,38.98,13.072,21.324,0,47.483,43.201,2.856487,7.51,410.02,709.7,39.0,41.87,34.248566,13
19:22:44,76,9c6860183f4fe1f69c28917e2696deb23adefc99341ab4f4105061867664be30556d9a24113a4028f5c335189f33a422991b6a90491a22fd8a16595c9c03598b,114.75,13.307,19.77,0,26.567,26.644,3.784143,8.58,475.93,2593.2,114.8,20.271,61.631446,2
01:48:04,207,a3c5aa8837fdd05cae4aa0090ca8eb764fb3f825decadd3fd283ba68410d012f68bb8c8b332b2af643274aaf6bef1c3d8656d9d6df1a9b21d058c8e827328e1b,84.4,13.326,74.142,0,63.481,16.193,2.702011,18.74,158.42,4234.4,84.4,14.534,22.430717,22
16:32:01,9,616e8be3ada287c3aae4a36f15254df6f7eafc71aec50da5f8eda836cfdba74b655cae7826d47aac05ff7d30dc8a3359389edf90e933a42ad7d64ae9146f8d93,76.61,11.58,64.915,0,49.056,43.838,2.774286,5.6,184.34,2799.0,76.6,5.941,30.16568,16
22:28:48,126,2947e1ed6dfe0d99c5600600dbf0fbec2ee88c8285d94e0bfa4af838c3b16f310ef3048772552605dd49068916c2aae74d4ddf019e5a313f19f82d1715170cc1,119.3,11.662,39.364,0,21.63,19.596,3.687227,8.57,277.05,2865.4,119.3,47.001,84.555641,22
03:06:13,182,f4b2f6cf5028d2edf43d5a88a5eb48a143eb6e60a2131eb18e6686d4f5efd0447569331aca36b7b309a2ac2d754b23fa4f83ed7599d4e23b8dba5f04cb7ec598,22.85,12.046,56.11,0,75.677,17.277,3.632355,17.73,201.31,3443.1,22.8,26.738,65.520951,2
23:38:15,38,3313ffcecad6adda4f075f3254043f5efcfc6071cd555107eea591577df06e789488c5759f75e51afeea05372c8624600140dd81e4a87c72d83800f663a14a1d,27.75,12.368,74.642,0,58.564,31.521,1.041869,8.99,340.2,1295.5,27.8,4.857,14.354066,11
06:08:09,127,5ccc23502968d4f2363bf77680bee05cae7fe92f2c1235fb5c030ca32722e7858df7ab283cc2d329d164a3f59ec9858e96288e9da2c8ad2155f2fe4bf8eefd30,93.42,11.484,76.953,1,52.094,19.374,2.974875,13.73,182.83,1310.2,93.4,0.255,43.684421,11
21:35:42,52,827c2b4c60569d6a2c1a4ef37c8df7074a3e8883f988af0d657c72dd7b52d4ab3aba5cc0a2222c9907dfce043b58098cb4657e64e6947a916dd08065cc43e6dd,103.42,13.155,25.505,1,52.964,35.486,3.81447,7.66,251.01,1536.7,103.4,41.935,10.510642,12
22:30:54,194,57ddc2f00f1174d61fa9dd4aa74a007ee589934d982641815169c10b50e9791372df25900eb2d847828b907c350d1d2b503698eb23792bdbccf92ff8ac1ea307,91.15,12.044,31.637,0,44.485,20.675,1.743832,12.52,429.63,500.0,91.1,2.63,22.677905,23
02:41:38,21,defa7fc9639b9c61b4d181f62587742cb81ec96e272084e2fa03e51885f412ca53861b5ce352f4f5fca8f6f852a1088a6d9fba58ab77ad432b2a9076c42cb8df,84.12,11.497,29.83,0,65.993,33.8,2.131427,6.74,340.41,1967.6,84.1,33.401,31.779934,23
01:56:15,40,4609e75cabaede5d8ccd799340dec196abf522086e3976042445401f69ab7985ee0026424cf754cc89c85152af36efed00badd8fa7edb54ca6b6c7fa38e93a03,44.98,11.484,22.953,1,66.076,17.971,1.276851,6.18,233.4,1547.5,45.0,49.216,9.033969,13
04:55:51,220,def3e7025998a5296871c287feba8a29fb9c8b90211dddf0020091b12be7ace4d0482eba773acc57cde2b0e3f641ac15ff581187b56fa53161c343f0284a26aa,90.85,13.438,34.651,0,28.97,27.823,1.132055,15.71,487.97,1735.5,90.9,27.862,72.614298,12
10:54:38,109,c0766485857903739618e9060f232aa581d9741c0d1fe8b4cfb310d840aafedd2546743f646efa45b977c2af3c445570e465a3cca1a462c912ad251a428e7df5,84.29,11.455,12.439,1,64.071,16.692,3.381084,14.65,494.86,3551.2,84.3,46.764,3.604196,13
19:09:36,234,15aa5791fd266df95ae78183d808e0335e0b045e269d37a2f1c01f9e7f634eeb5410becf8b23393ac2a017557b4a96039880ca4952ffa7e9a2d11671bd69d345,98.9,12.556,45.131,0,26.527,24.233,3.016574,14.19,347.07,3084.3,98.9,40.018,44.704167,2
23:23:14,103,c55a311b32937422b954483c25cc5be6f0ca52f5ac3f3c167ea516fb730ac1767ce0c43387c9efb5765aeafb05f30ebc5724b596f953785d17d87cf609d75300,114.62,12.829,61.226,0,65.014,25.283,1.494581,19.09,459.29,2577.7,114.6,44.022,27.440305,11
09:43:51,155,39d6fc6c86904621ad60636bced82a8864d8e161cf5f3f1a30d06ae839f926e996d4e1e1fdca4c9949e6bfe53f301282aa6893fa176d87a5b11dbcab52cdc182,42.11,13.655,38.208,0,51.429,34.011,1.550884,13.1,269.06,3730.3,42.1,13.713,78.367214,2
02:36:05,7,02fcfb7d3d718ab67044ddc19348832ea412af8346d9bc1859ce10a18faa12eaf18d69577bf073539e75d5a7cd386073b9c82ccd1a397310d01a71e6081a856c,105.06,13.546,43.498,0,20.789,23.593,1.61179,10.21,379.05,2421.7,105.1,6.307,39.073968,23
22:38:58,144,cafac2632a10736d961e66dbecf7d5374d5845975b947f6f04b46b0b1d3f80a6e895e14e430fd0234c9b35c4c04710fa8ba8dde463f399789c3d9238d58969c6,64.64,12.542,15.457,0,31.401,38.747,1.305931,17.72,104.93,696.5,64.6,6.838,1.950725,11
03:33:25,69,d1dd4a305cebdcabbd8d32e5f8d38763886ee0c08cd12ae4c497a12ef6f13213be561eb93abd72a6ad92313e6486e2323321220fd35e6e5b7b11c8c35c436e82,36.28,12.386,8.225,0,54.115,44.065,2.065259,19.97,355.95,1226.4,36.3,37.716,38.117762,23
04:13:35,58,a525767920fb706d2d678c2a5ff084f15d91d46c2af37e7c490a09047f6a3b47ba67db8687f65d528964a6ab1a60409885d4d9c2261c23d0d8fa78ee540911f1,63.62,12.239,19.978,1,54.716,42.102,2.003166,12.54,89.04,2177.6,63.6,20.671,26.76532,2
18:26:54,200,dcb4a9403807e3c82a3c5361f7208d270477524803d66fba1a7ff15f1bad1ef2bb525265e1183d578515cd45e46cc5dcfd0944189332e6e4e12f6663a387befe,134.16,12.873,18.123,0,79.471,35.183,3.287128,15.64,277.3,4186.6,134.2,7.243,5.557655,12
04:08:39,193,b9cc39f4ff6e4570872be5e6a6db43bdaf76d915edb55ae86365c2e302222cd3a5b4e3075241f536ff87035ac9371a59c14fda94cd760fa4fe290943c9992083,32.11,12.342,73.693,0,51.505,16.987,1.15914,12.35,378.83,500.0,32.1,37.568,86.873998,11
17:18:51,202,4ebc589c986576895d42dbf57c10de55458058f57ca9e853b1152f4282bcfcd1cd67c7c03a3ba219817def7cd0f17ab831ba209f0e8fc781dcf0d173c022d1e2,37.46,12.093,8.025,0,45.507,38.976,3.744992,17.63,83.87,3822.0,37.5,25.807,40.65104,23
22:38:09,12,41902e41f7ca93eacfbd646b7c56b8d897955c08e48675173ea00655a5592cbdb90e4597d807ad1f0eba06a758d9d413ffccacedacb582632284642e8dc974d6,50.98,12.81,8.684,1,75.557,36.863,3.415967,9.07,190.62,3182.5,51.0,11.497,37.35557,1
19:34:00,232,27a67448f89b7f20cab983ac551a393a75c76ac7c14e3b6531b4bd440b6804c89bd7889b140636368d4b431b06ebda412ecb165bcc81cb4c8931b435fa341255,53.8,11.93,6.04,0,61.264,39.312,3.534995,8.9,281.75,3808.9,53.8,44.72,12.198115,22
06:54:13,75,0172a2bf3a58bff1b98d187900563e64450eda8bf4764009624a5c64f8be7f84e151abd5de95341cc2120d50d103b58a91e0c51e33f491a49128f2b3e0263b25,76.08,12.561,14.264,0,44.703,20.284,1.044745,16.39,355.1,3656.3,76.1,33.339,43.357595,13
12:05:51,83,5cb9301bb403f24d5e8df27d8dae19a9d4a2871c020fa74b53bcdedb2287b7ea1f7fbaf9d5febb856154386af6883c2a842facd4bfd0cc00e82cef6f7ba480c0,92.12,11.949,26.336,1,31.747,32.668,2.914797,16.77,453.54,3572.8,92.1,42.51,88.961623,22
19:36:40,13,090d663b3f29bac857d5db473347c4a575b46cf3992af7033ca29e19163d0224f2640e3bdc5ba36eb318e792c3a68a939db5b275018e7b14411b0bd6bf465d85,67.98,12.94,27.35,0,25.273,28.481,3.697928,18.23,262.96,1598.6,68.0,49.985,83.857965,13
05:38:32,209,256bed27b0b5aac617480306b1ffca6b55eea73b19ee9d3edb729b49f52b422853d50d0d64a144e4b5a392495dd9965382148bef37ba2e697a5812ff37ad0f2c,59.76,11.322,69.916,0,58.029,15.495,3.312444,10.36,58.79,500.0,59.8,13.177,49.32538,16
19:21:31,240,86e4c55552315d70607ddc8bce9f82f41854e9f73e36693705b658a2c6824e073391c1a37e8625f006c4418d1cb5f7c19b752ed8b326eb42dd873a26a2dcccea,48.68,11.591,5.16,0,21.488,26.564,2.125754,6.62,313.7,1444.5,48.7,33.137,82.82009,1
14:51:37,82,e0098072c95fd5331ceb067b442792ef6ec998e1540b40e6ed893cc2ccb01e8c25496b6d07b1816c59a386b66d926d4251e6f6a1d46300f8962f7d3f267177d9,79.43,11.008,45.566,0,77.899,23.789,3.616961,15.22,309.53,2033.1,79.4,4.622,4.90569,2
18:38:41,164,12626f48a6f2a8d5f6d877c4fcc3a0b533a7b5a6b4ee7a660f864c030514fc709083022e0966f4ef70e8e800136de22be0f28983c158f980e54e7e2e5e068e5f,13.64,13.265,18.601,0,55.436,36.819,1.336407,6.12,199.04,1450.4,13.6,49.124,96.288498,1
03:46:34,226,d3c00636f9b590da85b474e696c042289336a9d9e4aeba5b2abcc7b69dbf648f0842be1e8adcc65baa82ce5c564eff64c692d04a34a439ecc84c74f106a27e3f,60.85,12.781,24.79,0,68.611,31.425,3.270065,19.65,122.24,1671.7,60.8,39.112,76.761946,13
07:13:14,175,151f3b56db8d75bae7ba9821dc660ac4b43e57485c414fbf678233412056950af6792c14abec319ae0df7949447929879b982026bd46007d408ea8d09792d00a,16.39,12.066,25.245,0,76.32,42.462,1.906209,17.51,398.92,2196.7,16.4,44.674,78.012437,22
22:20:09,140,8a43f57c3b1ae2706307f7a6980fdbb4295c2d93c1235798e68c89682dde2d3432c752ff8bd3410b08ef7cb1b4de93375c1d8d9410d5dd9b03ac489760ca406e,3.66,11.154,8.617,1,44.605,26.861,2.066424,9.58,119.48,3550.2,3.7,38.591,8.15382,12
16:04:23,130,02bad93f4ce44277a946a2cd080acfafe58b79ddcde618d359a7d86d83a102182124e4e8af94d73bd5f8bd173c24011eea386d9d4ec74630c2f5878cf21e280f,0.0,12.264,31.765,0,56.089,33.798,1.877705,13.42,307.48,3159.9,0.0,33.297,97.511472,2
19:55:09,78,ed23526782c3d21799c7a12a6f8174fab5eb678c575535776fddd01b4a0e6c8704bc439d4cfc45d2daf5ba185e0e7284a2b53580fdff0df9b124f12fecf3c124,54.1,13.004,60.6,0,69.094,43.299,1.888296,13.22,321.28,3826.2,54.1,17.937,32.760362,23
10:09:35,174,ea786880ec6792d0f2c7b22d05054a7a5ae62a4b946fb295c50dfc6dacbdb959397fa034bc72a41ada66730b4f2f2ff7691212f251d373e4ad27ab0c56e190af,17.03,11.912,43.055,0,33.948,30.731,2.144441,16.73,434.78,3858.6,17.0,11.514,49.399934,2
19:40:46,0,90ad5bc55124ad3b7c142af4293569c42509d69622d2128e36c54f38031843e1cfbd88c3b55d90e9dbf910bfb4ce8cc7fe6fce6b9906bd4043fc947a05661daf,52.78,13.286,68.153,0,21.263,16.678,3.090254,15.99,353.45,2848.3,52.8,15.096,79.403893,11
21:03:48,29,6037a8db2070dc55d92b560fb196315565ee19d0f3c8baf7b087b5b1e8093ee66a635efee9f647c5ed6b5fbdba552eacb279fd39289c824288ef132ce11ebaaf,28.02,11.13,62.033,0,66.906,38.446,3.880848,7.38,319.34,3023.0,28.0,18.795,28.17497,12
08:09:12,227,459eff2e4fc496b9d8493b56a202f92195e0eeb67075fe5e226e490040f7e1c37e8288843d4af49460fe864d413cf89df39227e53dc7d1241de78dd456e50b6b,90.06,13.556,20.589,0,40.593,30.735,1.986124,16.15,343.03,1651.7,90.1,1.87,52.701451,22
21:57:18,63,2bdd1359b36e5fdd4a6810a4929e4c8d5bb35bdad2fe1e9656c9c49de87f3c0784f89a9458451b6fc7399fcbc8956c11196bc8cffccfcff97e2d6d03ed81c9ef,41.18,11.439,54.028,1,38.674,42.076,3.484673,15.16,104.03,2848.6,41.2,13.7,85.657186,12
03:53:23,44,97bcabcae7a6f7445a08dc39158905a4d080f06fdd60c5afdde52001fd4681a03921db7d6ab96910cf641402b2b78dadc0928d42711005ca8ad4a35903b9804f,85.72,11.055,11.081,0,35.138,15.431,2.954518,16.05,149.73,1101.0,85.7,23.319,7.935653,2
19:11:26,131,7adbe7baced3ce4481fb1e0e2dbd4f578251138887a47fa9c6b52d3c5e4935c2e27d0b75a568ac1bb196e9cf1087634ccfa156db289f800f131c357c7c41ad3f,31.35,13.28,26.456,0,69.445,24.871,2.340701,15.15,234.11,3298.9,31.3,24.847,57.745384,12
14:03:17,111,f1c1392e07995dd40f04197f2ed9e226c15b01b701ac4d33065eb654316e8ac60f299c26e7293ee4c436d18a56b7e3d72db05776c699ab489861d385dd60afa1,30.31,13.227,48.848,0,69.721,31.617,3.896416,7.0,281.49,3661.6,30.3,7.823,99.017245,16
22:58:49,215,64c7cf74a94512d536a7b6936ff67a840db47b89fdcc3144069ea59e6ea7f62aeb4b42bb6dcf46d2ae2af6650995c3afe85cbc5c7fa40123a6371913b8d97921,45.28,13.051,54.756,1,75.727,36.901,2.283161,19.8,265.26,2102.5,45.3,5.352,11.086256,13
21:07:29,114,2ca9ec91feb2396fa12f2be01458751335f523428f1124e7502d346292dd6ce479ab40e5c3ca469ede8ccb7ba8c52e75180fbeb3ed32afaad96962c6626cb959,28.91,12.197,41.458,1,63.183,40.348,2.525069,13.93,365.97,4051.6,28.9,18.788,40.424737,2
05:06:59,3,a5da07cae1a4e72e8796d9b812d57d9850c05aa5593255b243ca2d49125aa0896e9771dc2b17ad712701f167dcb7445d6350f38882f7aefa3573b9476e871aaa,8.05,11.668,17.219,0,45.914,31.187,1.06147,13.48,276.52,3200.7,8.1,16.762,87.784777,12
08:15:15,24,67c36c106e0b7188c972879317b7a4f92e2bbe42af2297d839b247a469742dcacc3f7be384e366c2a9fb2b1e7b83774650ad957a59739c39122a232ce2cbda2a,60.67,13.644,59.502,1,45.162,41.333,3.038288,6.78,336.09,2301.2,60.7,1.36,64.342532,23
10:44:01,174,db17224dd90f0a16579fce890747791d548863dbe39aced05c8db4398b6e46f472aa2ea88a0a4878d956bb964345e3ba70fc8bcdd08fd810673adf7219d1394e,50.81,11.178,42.333,0,29.459,21.042,1.500353,5.08,152.91,2278.4,50.8,7.716,64.128676,12
10:26:13,87,9d4bd15feea52d6b5eb35378378a4a74122e0749ef84c899bd4f3506215a2905c81671eca3d0e9fef624bcfbf4a1327a86405361056cd7497c536b070ac4a195,81.42,12.943,60.854,0,63.558,16.711,3.609903,16.11,386.0,2531.3,81.4,33.545,83.168944,23
15:36:58,185,51d5858eccdafdce166a2c4dac6dbd680813f80ce51a42dfdc3d1b4c9efb92614d578a6a7ad4f0a5517b85f71af48cd4cf59d97750799e29c3f9ce6087003a8f,71.6,12.855,54.17,1,67.29,16.78,3.455916,5.81,470.55,2982.2,71.6,43.966,96.73462,1
19:16:20,137,8684820a56e6410e92871b82cadf9b61dd88e1a6f41f7ea9991c9130d76c70a88aa14f3d27fc074333354096e9691319795490d906ac9b9427ce31b62ae112e9,99.79,11.413,49.031,0,79.796,27.25,3.065293,19.13,338.66,1906.7,99.8,34.734,77.528733,1
00:36:57,215,512d6993553087ae316fe857d64ba51324fc4459e1233eaeaa7ae9e59dcc3d55cf566253df3f12064d83f25acb25ec8c61dfe76bb9810cdebde3271a4f0aadc4,34.38,12.846,69.494,1,31.224,31.179,2.905081,17.83,211.26,3208.3,34.4,38.847,66.903531,22
02:40:48,18,57d1a69804734f542698a45906f459bd5c83a2a6e710a0c0342eb1903dcb73cf8d672a697b87326aaca5c06c5128d9ca41d99172a9ac04eeba650e35f0941250,77.29,12.213,72.041,0,38.899,26.737,1.05003,18.33,436.12,4980.5,77.3,21.403,1.55074,11
04:38:40,6,5dd956e1751004b0cda5aa2ee3adf9d50b31d126dcc55cba880fd73e7d0d728348c0c92310946ede1e7ea84754ce07c4f95c13f024a786bf2b4006cdc79d90ac,66.12,12.086,65.069,1,25.654,16.787,2.232313,14.28,262.32,707.2,66.1,22.065,74.77145,2
04:00:51,108,2c5fe7c23df9ca810b6d31cc476a46c9ff2e6ab1402d4f80659a97cdb0153a4348a9af61ccf8509111fcbe3e814f2c8486eea90cc158cb0c0c36067c7ba03f8f,99.85,13.007,54.359,0,72.417,31.461,2.302246,18.27,473.58,1416.8,99.9,3.652,2.908599,12
20:49:35,60,09bcff8f11072dbf8b71516c6f7e63adbb7421d693bd881a380841ffcac970d51531a2388fde06a055cc837231654acf50398cb864638234a78d571a12401ad0,27.27,12.434,32.961,0,59.623,26.981,2.654216,11.3,123.19,1850.9,27.3,15.69,59.776331,13
19:00:46,30,56b69ad623704cb6254506b09892e5cdc6d257074adaab205d1d48c940ac3a64142e2de245c45d60c3b6e93fabe42cb9fd38b62552d9c26daad0e0ca35f5b775,21.15,11.458,64.997,0,76.334,34.253,3.955374,13.53,498.57,2362.1,21.1,21.082,81.49563,12
20:16:50,107,e9e200b405ea264a6fb0ccb681c81010a191e6722647b25f6e952be5440cffcb0574208161cdf96a7b609fea770ae316704b62834333ec6aeffe99df10f1677d,21.05,11.351,75.891,0,44.777,41.641,1.421861,6.65,248.96,2632.5,21.1,35.735,0.452919,23
23:03:16,18,29ea2e0c5940da2fba49b1c10863efab6c4b616733c16ddecfb58470f662c3679221a13c699cb8c66582e4578bf06af54d53dc2c62c870d88f25445fd07197b8,68.27,13.805,59.849,0,41.351,18.843,1.876435,11.54,69.36,2836.8,68.3,35.882,3.132455,16
20:24:20,197,fcd06501d660ad45f8835b937a3bf21738db079782ebba8d689d850b9e5fc2ed0f4931bbd44dd26c5edadaa01ddc74b476ac8ba42d40207bea7708a1e9c43351,115.02,12.948,68.494,0,64.419,31.848,1.034063,19.14,270.16,2507.2,115.0,12.191,15.175928,2
08:31:29,191,62f734fb3a1b6084e5ac4be513d1b4f16cf4260b28888a6e0a407169d887c1301273f771da44a7ec96f6f36e1a57b0d47df5a70d21920f1b7942423c406f640f,36.08,12.171,70.898,0,38.344,40.703,3.772923,8.07,464.25,500.0,36.1,2.967,1.349341,13
10:37:11,194,df357b1f11712ff1477207b9be37deec47dc9ee75b523f9adc85384fd84a13d1ac57cc60f055b025c7c83d02badc163a665a773883534a11424107a18bb18bab,55.3,11.641,51.746,0,41.191,15.997,1.014374,5.55,487.38,2297.0,55.3,44.23,98.333898,12
10:50:49,208,7b8e63ff9e73dde12ba2a86e8402853089e5f37c84ab29b74187c2031b99e2a814735b9e604af6ba74546226ad3f1c9281249c40c2d60732eed4eb3f347a3679,92.64,12.785,6.25,0,49.608,31.222,3.138216,18.58,450.14,1078.3,92.6,16.631,3.938662,12
11:06:38,137,fe9c84f6fb9f797d1104fc1700973dd9598d45ad6688834630a160f513e50357bff7f84e4a9068d30d01c5bc479ddc6479c5a415bca654af63fd591bef68a6ed,50.69,13.21,55.005,0,25.342,42.16,1.549002,9.33,392.73,2774.7,50.7,35.49,46.154389,11
14:17:00,89,be096758b527014c799a0ecc8be620f083f53202bdbbe353badf54afc35028f325b11d6c558c1d1db0ed306ddd9e23c1259fd4fd438a2108bcaa10b1c7c9d651,96.73,13.188,6.36,0,76.371,41.139,2.591126,5.73,157.82,500.0,96.7,3.686,52.433216,2
08:46:10,217,7c74d19e58c27961c82fc4aacfd8cfafc1a740a903895015aff29a16dfa4c4a62e39138fb20080f5900d751ce08c0aec4f01027e640d3b81bda304fc71348f9e,99.14,13.66,25.607,0,24.775,32.726,2.071363,9.77,327.43,2036.4,99.1,18.736,17.417802,23
00:22:04,52,4a8abcfaa24f4db83f184b03c91281cc2f646b952a4fe30aeb7a83abf46de6bd58e6f07b79ad8da141e8401af441ecaad5bd97359c7d5fc7bba31589140eac90,54.88,11.387,19.21,0,77.883,31.676,3.646084,14.59,288.33,2756.3,54.9,34.917,0.381345,2
07:44:11,105,c5dfe7a72356af81765d2d99b4a20d4c1e6af47dfc462ec2279bb61016659a53febd417490d70333e4ede76288041379dc7a9c4244a0adca34663bea39302e37,51.61,12.163,16.802,0,59.839,41.469,2.024372,18.77,254.14,1700.8,51.6,28.123,17.891032,2
15:35:20,102,b728b747c01c15b956c7c0af1ae0fcda16ef541f8549389eecdde3b274d0edd504d193bae2885042a907c5a17c36a3fd5653b73aa5264815ee5e3a7f571629a8,54.91,12.674,24.922,0,51.987,34.048,1.060151,6.83,178.61,5352.6,54.9,1.111,0.790204,22
22:25:13,41,3f142d9456bf432d42cc57a736ac897d173ec4526c4961f1579083ac52d2b4319c3a1e0ea9ea959a59725a644059fa8ee061f1c709f4903e7c1df589f16c7dfa,75.47,13.631,28.237,1,41.031,31.921,1.954477,8.7,119.23,2813.4,75.5,16.397,35.3491,2
02:23:46,80,f05a392d7575e7b113b4d3cd7983ef08fdb2f2855d228ce7308771db21e0403bb3a9f5f73b834d8007034efd86a30f9c2858e3f85c843ae22970b339bad81887,119.84,11.357,14.752,0,39.576,16.876,3.817723,13.52,341.04,2440.7,119.8,38.599,75.046213,16
17:52:42,211,102ea33187a694ba875d526330a3498b881c485cf3c84d8d7e9238cc6fd811e1c5bf0ec08d1528574c680b56284ca286592644642931efd34be1d8b3b9567fe2,53.3,12.9,32.887,0,69.19,26.758,1.361608,19.37,65.09,2526.6,53.3,37.625,24.884085,1
01:34:00,142,a06b5a9f78e5bd8abe8839ed4d8ea8bca61f77d7655e7c795ed71c09cc734117c1db8567c4846b07fce39db5555f55c431a62a7516a35e618bae392de16bb2e2,50.85,12.561,61.653,0,27.988,30.313,2.264029,16.54,143.88,2103.6,50.9,1.725,54.051626,13
23:43:51,125,67487e22dfe558bf324621b01e1f74196095bbb73b02f1ea0a7a9182cb56db0310f658f45d99b7d30fb11db78a08be919bc9584fbba056e78aa859f4e84d960e,86.45,11.2,13.056,0,24.986,31.669,2.347813,16.6,72.51,1193.4,86.4,5.276,3.631818,16
10:30:49,149,9de1fa2a4d03f3b5e5e1295b397bb0dcbfd85cd600c71dae635f08f2d49a4d27f4910d1fd40c1934c7ca15c3003be383b96c3a508e3d4a7deb0ed8d8f07129c1,22.41,12.08,68.419,0,29.253,17.343,1.451051,7.71,196.6,2351.1,22.4,46.758,62.377147,1
11:33:12,23,51ac2ef78cb479c9774223c4399a5cc12b3e6fc0f26ac1822c76afd2aaa57348d4ac64f995d8aa331593d76cda02585622d179dbe0b21413f3f492bc852ec3d3,48.2,12.95,73.158,0,32.142,17.074,3.123397,9.62,104.26,1195.8,48.2,12.549,82.325905,12
03:12:07,222,3482aa88cf04cc78dbbd1a41f9763be79f82f214cf39a15a076989603defbfca9947bd6362a6b3705e7542df0d3486dc5fac435379a6e6d03baf39217a242c63,34.83,11.351,66.179,0,79.179,18.75,2.72923,15.25,366.69,2333.7,34.8,7.962,80.801889,22
05:51:15,112,fb9f6f9d62b72267e4252ded6b8ae7d0c216b55cbbc14b0d74684ae79e561df1c4b854e99e20983649e7a603ca0297d3da60976dc4671e5fe56b72187f51bfbe,73.32,13.978,67.153,0,53.14,25.272,2.928658,19.11,305.04,2929.9,73.3,18.857,3.010326,2
